date,sku,region,units_sold,weather,event,buzz_score
2023-08-20,SKU_C,North,66,cold,none,28
2023-08-20,SKU_A,South,39,hot,concert,35
2023-08-20,SKU_B,South,68,hot,sports,72
2023-08-20,SKU_C,South,62,sunny,concert,39
2023-08-20,SKU_A,East,73,hot,concert,1
2023-08-20,SKU_B,East,33,hot,none,89
2023-08-20,SKU_C,East,41,cold,none,72
2023-08-20,SKU_A,West,57,cold,sports,26
2023-08-20,SKU_B,West,39,rainy,concert,39
2023-08-20,SKU_C,West,39,sunny,concert,44
2023-08-21,SKU_A,North,30,sunny,none,10
2023-08-21,SKU_B,North,51,sunny,none,12
2023-08-21,SKU_C,North,52,cold,none,36
2023-08-21,SKU_A,South,79,cold,sports,34
2023-08-21,SKU_B,South,75,hot,sports,84
2023-08-21,SKU_C,South,67,rainy,concert,93
2023-08-21,SKU_A,East,31,hot,none,19
2023-08-21,SKU_B,East,72,rainy,concert,91
2023-08-21,SKU_C,East,65,hot,sports,91
2023-08-21,SKU_A,West,58,cold,concert,82
2023-08-21,SKU_B,West,73,cold,none,28
2023-08-21,SKU_C,West,53,hot,none,76
2023-08-22,SKU_A,North,52,hot,sports,52
2023-08-22,SKU_B,North,87,sunny,concert,32
2023-08-22,SKU_C,North,85,sunny,sports,19
2023-08-22,SKU_A,South,76,rainy,none,78
2023-08-22,SKU_B,South,28,rainy,none,36
2023-08-22,SKU_C,South,37,sunny,none,62
2023-08-22,SKU_A,East,35,rainy,none,99
2023-08-22,SKU_B,East,67,cold,concert,49
2023-08-22,SKU_C,East,54,rainy,concert,43
2023-08-22,SKU_A,West,45,cold,sports,25
2023-08-22,SKU_B,West,22,sunny,none,41
2023-08-22,SKU_C,West,91,sunny,concert,10
2023-08-23,SKU_A,North,69,rainy,none,44
2023-08-23,SKU_B,North,98,cold,none,89
2023-08-23,SKU_C,North,56,hot,sports,49
2023-08-23,SKU_A,South,45,hot,none,35
2023-08-23,SKU_B,South,93,cold,concert,12
2023-08-23,SKU_C,South,82,cold,none,89
2023-08-23,SKU_A,East,66,cold,sports,76
2023-08-23,SKU_B,East,76,cold,sports,19
2023-08-23,SKU_C,East,77,cold,concert,24
2023-08-23,SKU_A,West,52,rainy,sports,47
2023-08-23,SKU_B,West,53,hot,sports,77
2023-08-23,SKU_C,West,42,rainy,none,49
2023-08-24,SKU_A,North,79,sunny,sports,84
2023-08-24,SKU_B,North,101,hot,concert,67
2023-08-24,SKU_C,North,49,cold,none,43
2023-08-24,SKU_A,South,43,sunny,none,20
2023-08-24,SKU_B,South,59,sunny,sports,25
2023-08-24,SKU_C,South,72,hot,none,17
2023-08-24,SKU_A,East,67,hot,concert,23
2023-08-24,SKU_B,East,47,rainy,concert,70
2023-08-24,SKU_C,East,59,rainy,none,89
2023-08-24,SKU_A,West,46,sunny,sports,54
2023-08-24,SKU_B,West,25,rainy,none,49
2023-08-24,SKU_C,West,87,cold,concert,88
2023-08-25,SKU_A,North,93,sunny,concert,4
2023-08-25,SKU_B,North,54,sunny,sports,59
2023-08-25,SKU_C,North,73,rainy,sports,53
2023-08-25,SKU_A,South,63,sunny,concert,41
2023-08-25,SKU_B,South,79,hot,concert,9
2023-08-25,SKU_C,South,79,cold,none,23
2023-08-25,SKU_A,East,57,rainy,none,72
2023-08-25,SKU_B,East,66,sunny,none,87
2023-08-25,SKU_C,East,101,cold,sports,90
2023-08-25,SKU_A,West,61,sunny,none,71
2023-08-25,SKU_B,West,74,rainy,concert,92
2023-08-25,SKU_C,West,51,rainy,none,94
2023-08-26,SKU_A,North,50,rainy,none,24
2023-08-26,SKU_B,North,85,rainy,sports,96
2023-08-26,SKU_C,North,42,sunny,sports,56
2023-08-26,SKU_A,South,68,rainy,none,35
2023-08-26,SKU_B,South,69,hot,sports,90
2023-08-26,SKU_C,South,40,hot,concert,40
2023-08-26,SKU_A,East,75,sunny,none,75
2023-08-26,SKU_B,East,96,cold,concert,24
2023-08-26,SKU_C,East,30,cold,none,44
2023-08-26,SKU_A,West,42,rainy,none,57
2023-08-26,SKU_B,West,67,rainy,sports,49
2023-08-26,SKU_C,West,59,rainy,sports,31
2023-08-27,SKU_A,North,50,cold,none,8
2023-08-27,SKU_B,North,32,sunny,none,26
2023-08-27,SKU_C,North,67,cold,sports,95
2023-08-27,SKU_A,South,75,rainy,sports,62
2023-08-27,SKU_B,South,75,cold,concert,5
2023-08-27,SKU_C,South,36,rainy,none,92
2023-08-27,SKU_A,East,74,sunny,none,41
2023-08-27,SKU_B,East,81,hot,concert,11
2023-08-27,SKU_C,East,77,rainy,concert,56
2023-08-27,SKU_A,West,62,cold,sports,6
2023-08-27,SKU_B,West,58,rainy,sports,97
2023-08-27,SKU_C,West,62,hot,concert,67
2023-08-28,SKU_A,North,84,rainy,none,69
2023-08-28,SKU_B,North,40,rainy,concert,31
2023-08-28,SKU_C,North,83,sunny,concert,66
2023-08-28,SKU_A,South,62,sunny,concert,79
2023-08-28,SKU_B,South,69,sunny,none,90
2023-08-28,SKU_C,South,93,cold,concert,73
2023-08-28,SKU_A,East,77,sunny,sports,15
2023-08-28,SKU_B,East,54,rainy,concert,68
2023-08-28,SKU_C,East,33,cold,none,4
2023-08-28,SKU_A,West,35,rainy,none,14
2023-08-28,SKU_B,West,92,sunny,sports,79
2023-08-28,SKU_C,West,57,rainy,sports,81
2023-08-29,SKU_A,North,77,cold,concert,78
2023-08-29,SKU_B,North,72,cold,concert,58
2023-08-29,SKU_C,North,53,rainy,sports,25
2023-08-29,SKU_A,South,94,rainy,concert,66
2023-08-29,SKU_B,South,39,rainy,concert,41
2023-08-29,SKU_C,South,67,cold,concert,43
2023-08-29,SKU_A,East,74,sunny,sports,54
2023-08-29,SKU_B,East,45,sunny,none,21
2023-08-29,SKU_C,East,73,rainy,concert,50
2023-08-29,SKU_A,West,62,sunny,none,8
2023-08-29,SKU_B,West,77,hot,sports,76
2023-08-29,SKU_C,West,46,rainy,none,92
2023-08-30,SKU_A,North,90,cold,concert,74
2023-08-30,SKU_B,North,56,cold,sports,29
2023-08-30,SKU_C,North,73,sunny,concert,72
2023-08-30,SKU_A,South,93,rainy,sports,48
2023-08-30,SKU_B,South,34,hot,none,39
2023-08-30,SKU_C,South,44,sunny,sports,36
2023-08-30,SKU_A,East,78,hot,sports,76
2023-08-30,SKU_B,East,40,sunny,none,92
2023-08-30,SKU_C,East,37,rainy,none,40
2023-08-30,SKU_A,West,59,rainy,concert,82
2023-08-30,SKU_B,West,37,hot,none,18
2023-08-30,SKU_C,West,65,sunny,none,46
2023-08-31,SKU_A,North,60,sunny,sports,13
2023-08-31,SKU_B,North,46,hot,sports,35
2023-08-31,SKU_C,North,88,cold,concert,9
2023-08-31,SKU_A,South,87,cold,sports,39
2023-08-31,SKU_B,South,37,rainy,concert,7
2023-08-31,SKU_C,South,95,cold,sports,88
2023-08-31,SKU_A,East,49,rainy,none,92
2023-08-31,SKU_B,East,76,cold,concert,7
2023-08-31,SKU_C,East,68,sunny,sports,98
2023-08-31,SKU_A,West,62,sunny,sports,93
2023-08-31,SKU_B,West,87,hot,concert,87
2023-08-31,SKU_C,West,90,rainy,sports,14
2023-09-01,SKU_A,North,66,sunny,concert,65
2023-09-01,SKU_B,North,21,rainy,none,58
2023-09-01,SKU_C,North,65,rainy,concert,16
2023-09-01,SKU_A,South,56,sunny,concert,6
2023-09-01,SKU_B,South,54,rainy,concert,5
2023-09-01,SKU_C,South,66,cold,none,38
2023-09-01,SKU_A,East,96,rainy,sports,73
2023-09-01,SKU_B,East,68,sunny,sports,73
2023-09-01,SKU_C,East,60,cold,none,20
2023-09-01,SKU_A,West,54,sunny,sports,53
2023-09-01,SKU_B,West,104,sunny,sports,99
2023-09-01,SKU_C,West,68,cold,sports,66
2023-09-02,SKU_A,North,44,rainy,concert,22
2023-09-02,SKU_B,North,48,sunny,none,45
2023-09-02,SKU_C,North,80,rainy,concert,16
2023-09-02,SKU_A,South,32,sunny,none,77
2023-09-02,SKU_B,South,84,rainy,sports,28
2023-09-02,SKU_C,South,50,rainy,sports,95
2023-09-02,SKU_A,East,72,hot,none,79
2023-09-02,SKU_B,East,83,cold,concert,41
2023-09-02,SKU_C,East,85,cold,none,70
2023-09-02,SKU_A,West,51,hot,sports,29
2023-09-02,SKU_B,West,36,rainy,sports,54
2023-09-02,SKU_C,West,48,sunny,none,6
2023-09-03,SKU_A,North,50,hot,concert,92
2023-09-03,SKU_B,North,98,cold,concert,32
2023-09-03,SKU_C,North,53,hot,concert,2
2023-09-03,SKU_A,South,39,rainy,concert,20
2023-09-03,SKU_B,South,23,hot,none,58
2023-09-03,SKU_C,South,86,hot,sports,88
2023-09-03,SKU_A,East,74,rainy,sports,94
2023-09-03,SKU_B,East,98,sunny,concert,65
2023-09-03,SKU_C,East,57,sunny,concert,50
2023-09-03,SKU_A,West,56,sunny,none,86
2023-09-03,SKU_B,West,63,rainy,concert,9
2023-09-03,SKU_C,West,49,cold,concert,55
2023-09-04,SKU_A,North,78,rainy,concert,19
2023-09-04,SKU_B,North,88,hot,none,65
2023-09-04,SKU_C,North,74,rainy,none,49
2023-09-04,SKU_A,South,104,cold,concert,91
2023-09-04,SKU_B,South,56,rainy,none,3
2023-09-04,SKU_C,South,72,cold,sports,11
2023-09-04,SKU_A,East,54,cold,none,64
2023-09-04,SKU_B,East,120,cold,sports,70
2023-09-04,SKU_C,East,65,rainy,concert,45
2023-09-04,SKU_A,West,77,sunny,none,39
2023-09-04,SKU_B,West,70,rainy,none,10
2023-09-04,SKU_C,West,62,rainy,sports,9
2023-09-05,SKU_A,North,62,sunny,sports,85
2023-09-05,SKU_B,North,64,cold,concert,32
2023-09-05,SKU_C,North,73,sunny,concert,45
2023-09-05,SKU_A,South,86,sunny,sports,72
2023-09-05,SKU_B,South,72,rainy,none,2
2023-09-05,SKU_C,South,28,sunny,none,9
2023-09-05,SKU_A,East,23,rainy,none,37
2023-09-05,SKU_B,East,71,cold,none,89
2023-09-05,SKU_C,East,67,rainy,concert,30
2023-09-05,SKU_A,West,39,sunny,concert,19
2023-09-05,SKU_B,West,63,sunny,sports,1
2023-09-05,SKU_C,West,69,sunny,concert,92
2023-09-06,SKU_A,North,44,cold,none,10
2023-09-06,SKU_B,North,62,hot,none,10
2023-09-06,SKU_C,North,67,sunny,sports,57
2023-09-06,SKU_A,South,32,rainy,none,76
2023-09-06,SKU_B,South,39,hot,none,41
2023-09-06,SKU_C,South,76,cold,concert,51
2023-09-06,SKU_A,East,84,cold,none,91
2023-09-06,SKU_B,East,78,cold,sports,56
2023-09-06,SKU_C,East,70,cold,concert,33
2023-09-06,SKU_A,West,73,hot,none,86
2023-09-06,SKU_B,West,82,cold,concert,92
2023-09-06,SKU_C,West,61,sunny,concert,91
2023-09-07,SKU_A,North,86,rainy,concert,89
2023-09-07,SKU_B,North,61,sunny,concert,37
2023-09-07,SKU_C,North,63,hot,concert,15
2023-09-07,SKU_A,South,47,hot,sports,41
2023-09-07,SKU_B,South,83,sunny,concert,17
2023-09-07,SKU_C,South,38,sunny,sports,3
2023-09-07,SKU_A,East,56,sunny,sports,96
2023-09-07,SKU_B,East,47,hot,none,34
2023-09-07,SKU_C,East,81,sunny,sports,60
2023-09-07,SKU_A,West,93,rainy,sports,90
2023-09-07,SKU_B,West,22,rainy,none,46
2023-09-07,SKU_C,West,69,rainy,concert,65
2023-09-08,SKU_A,North,67,hot,sports,58
2023-09-08,SKU_B,North,83,rainy,concert,34
2023-09-08,SKU_C,North,35,sunny,none,75
2023-09-08,SKU_A,South,38,rainy,none,37
2023-09-08,SKU_B,South,59,cold,concert,51
2023-09-08,SKU_C,South,43,cold,sports,59
2023-09-08,SKU_A,East,63,rainy,concert,23
2023-09-08,SKU_B,East,68,hot,concert,83
2023-09-08,SKU_C,East,77,cold,concert,22
2023-09-08,SKU_A,West,56,hot,none,49
2023-09-08,SKU_B,West,51,sunny,sports,68
2023-09-08,SKU_C,West,37,sunny,concert,42
2023-09-09,SKU_A,North,35,rainy,concert,59
2023-09-09,SKU_B,North,42,hot,none,97
2023-09-09,SKU_C,North,49,rainy,sports,64
2023-09-09,SKU_A,South,53,rainy,concert,84
2023-09-09,SKU_B,South,46,hot,concert,79
2023-09-09,SKU_C,South,44,hot,sports,31
2023-09-09,SKU_A,East,70,sunny,none,45
2023-09-09,SKU_B,East,108,cold,none,78
2023-09-09,SKU_C,East,29,cold,none,22
2023-09-09,SKU_A,West,66,sunny,concert,73
2023-09-09,SKU_B,West,69,sunny,none,15
2023-09-09,SKU_C,West,74,sunny,none,34
2023-09-10,SKU_A,North,58,rainy,none,98
2023-09-10,SKU_B,North,74,rainy,concert,95
2023-09-10,SKU_C,North,33,cold,none,40
2023-09-10,SKU_A,South,68,cold,concert,13
2023-09-10,SKU_B,South,51,sunny,none,30
2023-09-10,SKU_C,South,78,hot,none,18
2023-09-10,SKU_A,East,104,cold,sports,87
2023-09-10,SKU_B,East,61,sunny,sports,55
2023-09-10,SKU_C,East,57,sunny,none,49
2023-09-10,SKU_A,West,76,cold,none,56
2023-09-10,SKU_B,West,68,sunny,none,38
2023-09-10,SKU_C,West,81,rainy,none,66
2023-09-11,SKU_A,North,59,sunny,sports,18
2023-09-11,SKU_B,North,60,hot,none,12
2023-09-11,SKU_C,North,67,hot,none,2
2023-09-11,SKU_A,South,23,cold,none,29
2023-09-11,SKU_B,South,74,hot,none,39
2023-09-11,SKU_C,South,62,sunny,sports,5
2023-09-11,SKU_A,East,78,cold,sports,49
2023-09-11,SKU_B,East,73,sunny,none,80
2023-09-11,SKU_C,East,82,rainy,concert,48
2023-09-11,SKU_A,West,69,hot,concert,58
2023-09-11,SKU_B,West,59,sunny,concert,27
2023-09-11,SKU_C,West,59,hot,concert,56
2023-09-12,SKU_A,North,60,hot,concert,38
2023-09-12,SKU_B,North,66,hot,sports,94
2023-09-12,SKU_C,North,90,hot,sports,78
2023-09-12,SKU_A,South,51,cold,concert,1
2023-09-12,SKU_B,South,39,hot,none,16
2023-09-12,SKU_C,South,64,sunny,concert,65
2023-09-12,SKU_A,East,56,sunny,sports,46
2023-09-12,SKU_B,East,38,hot,sports,11
2023-09-12,SKU_C,East,101,rainy,concert,89
2023-09-12,SKU_A,West,48,hot,sports,73
2023-09-12,SKU_B,West,51,hot,none,57
2023-09-12,SKU_C,West,28,sunny,none,46
2023-09-13,SKU_A,North,67,sunny,sports,91
2023-09-13,SKU_B,North,54,hot,sports,59
2023-09-13,SKU_C,North,59,hot,concert,76
2023-09-13,SKU_A,South,61,cold,none,27
2023-09-13,SKU_B,South,89,rainy,concert,51
2023-09-13,SKU_C,South,67,rainy,concert,27
2023-09-13,SKU_A,East,42,hot,sports,49
2023-09-13,SKU_B,East,95,sunny,sports,97
2023-09-13,SKU_C,East,72,rainy,concert,18
2023-09-13,SKU_A,West,72,sunny,sports,63
2023-09-13,SKU_B,West,49,rainy,sports,38
2023-09-13,SKU_C,West,71,sunny,none,4
2023-09-14,SKU_A,North,37,sunny,concert,1
2023-09-14,SKU_B,North,45,rainy,none,55
2023-09-14,SKU_C,North,52,cold,none,35
2023-09-14,SKU_A,South,55,sunny,none,69
2023-09-14,SKU_B,South,55,sunny,concert,52
2023-09-14,SKU_C,South,72,sunny,none,72
2023-09-14,SKU_A,East,67,sunny,concert,22
2023-09-14,SKU_B,East,56,cold,sports,33
2023-09-14,SKU_C,East,92,cold,sports,97
2023-09-14,SKU_A,West,68,rainy,concert,58
2023-09-14,SKU_B,West,55,cold,none,11
2023-09-14,SKU_C,West,23,sunny,none,41
2023-09-15,SKU_A,North,80,rainy,sports,18
2023-09-15,SKU_B,North,91,sunny,sports,56
2023-09-15,SKU_C,North,92,hot,sports,41
2023-09-15,SKU_A,South,59,rainy,none,26
2023-09-15,SKU_B,South,84,hot,concert,53
2023-09-15,SKU_C,South,41,hot,sports,31
2023-09-15,SKU_A,East,46,rainy,concert,11
2023-09-15,SKU_B,East,52,rainy,sports,61
2023-09-15,SKU_C,East,23,sunny,none,9
2023-09-15,SKU_A,West,88,rainy,none,83
2023-09-15,SKU_B,West,105,cold,concert,97
2023-09-15,SKU_C,West,60,cold,sports,56
2023-09-16,SKU_A,North,48,hot,sports,39
2023-09-16,SKU_B,North,82,hot,sports,61
2023-09-16,SKU_C,North,62,cold,concert,50
2023-09-16,SKU_A,South,97,sunny,sports,61
2023-09-16,SKU_B,South,92,rainy,sports,61
2023-09-16,SKU_C,South,29,sunny,none,36
2023-09-16,SKU_A,East,100,cold,sports,72
2023-09-16,SKU_B,East,27,sunny,none,36
2023-09-16,SKU_C,East,64,rainy,sports,98
2023-09-16,SKU_A,West,102,sunny,sports,67
2023-09-16,SKU_B,West,61,sunny,none,80
2023-09-16,SKU_C,West,86,sunny,concert,56
2023-09-17,SKU_A,North,71,sunny,concert,43
2023-09-17,SKU_B,North,60,rainy,none,46
2023-09-17,SKU_C,North,84,sunny,concert,63
2023-09-17,SKU_A,South,51,hot,none,70
2023-09-17,SKU_B,South,65,hot,concert,34
2023-09-17,SKU_C,South,60,cold,sports,89
2023-09-17,SKU_A,East,64,sunny,sports,48
2023-09-17,SKU_B,East,37,sunny,none,7
2023-09-17,SKU_C,East,56,rainy,concert,75
2023-09-17,SKU_A,West,69,hot,sports,73
2023-09-17,SKU_B,West,76,cold,none,46
2023-09-17,SKU_C,West,91,hot,concert,98
2023-09-18,SKU_A,North,33,sunny,none,53
2023-09-18,SKU_B,North,64,hot,none,9
2023-09-18,SKU_C,North,50,cold,sports,40
2023-09-18,SKU_A,South,38,cold,none,84
2023-09-18,SKU_B,South,73,sunny,none,39
2023-09-18,SKU_C,South,59,cold,none,5
2023-09-18,SKU_A,East,78,sunny,none,32
2023-09-18,SKU_B,East,70,cold,sports,15
2023-09-18,SKU_C,East,90,rainy,sports,5
2023-09-18,SKU_A,West,43,hot,none,55
2023-09-18,SKU_B,West,66,cold,sports,12
2023-09-18,SKU_C,West,64,cold,sports,76
2023-09-19,SKU_A,North,32,sunny,none,81
2023-09-19,SKU_B,North,88,hot,none,69
2023-09-19,SKU_C,North,90,rainy,concert,36
2023-09-19,SKU_A,South,64,cold,sports,45
2023-09-19,SKU_B,South,66,hot,sports,71
2023-09-19,SKU_C,South,55,rainy,none,77
2023-09-19,SKU_A,East,64,hot,concert,19
2023-09-19,SKU_B,East,80,cold,sports,90
2023-09-19,SKU_C,East,49,rainy,sports,36
2023-09-19,SKU_A,West,89,rainy,sports,73
2023-09-19,SKU_B,West,102,cold,sports,26
2023-09-19,SKU_C,West,77,hot,none,25
2023-09-20,SKU_A,North,68,rainy,sports,40
2023-09-20,SKU_B,North,90,cold,concert,0
2023-09-20,SKU_C,North,90,cold,sports,87
2023-09-20,SKU_A,South,36,cold,concert,59
2023-09-20,SKU_B,South,85,hot,none,75
2023-09-20,SKU_C,South,49,cold,sports,32
2023-09-20,SKU_A,East,88,rainy,concert,90
2023-09-20,SKU_B,East,53,rainy,sports,58
2023-09-20,SKU_C,East,37,hot,concert,25
2023-09-20,SKU_A,West,104,sunny,sports,85
2023-09-20,SKU_B,West,62,rainy,concert,61
2023-09-20,SKU_C,West,94,hot,sports,72
2023-09-21,SKU_A,North,76,hot,sports,58
2023-09-21,SKU_B,North,91,cold,concert,8
2023-09-21,SKU_C,North,65,cold,sports,23
2023-09-21,SKU_A,South,46,sunny,none,22
2023-09-21,SKU_B,South,63,hot,sports,40
2023-09-21,SKU_C,South,90,hot,sports,8
2023-09-21,SKU_A,East,61,rainy,none,83
2023-09-21,SKU_B,East,107,cold,none,74
2023-09-21,SKU_C,East,93,cold,concert,11
2023-09-21,SKU_A,West,78,cold,concert,66
2023-09-21,SKU_B,West,57,cold,none,27
2023-09-21,SKU_C,West,62,cold,sports,35
2023-09-22,SKU_A,North,79,rainy,sports,13
2023-09-22,SKU_B,North,62,rainy,none,96
2023-09-22,SKU_C,North,40,sunny,none,13
2023-09-22,SKU_A,South,79,rainy,concert,49
2023-09-22,SKU_B,South,70,rainy,sports,73
2023-09-22,SKU_C,South,28,cold,none,57
2023-09-22,SKU_A,East,59,cold,concert,9
2023-09-22,SKU_B,East,44,rainy,sports,41
2023-09-22,SKU_C,East,55,rainy,concert,18
2023-09-22,SKU_A,West,56,hot,concert,60
2023-09-22,SKU_B,West,72,sunny,none,61
2023-09-22,SKU_C,West,56,cold,none,72
2023-09-23,SKU_A,North,83,hot,concert,93
2023-09-23,SKU_B,North,79,cold,sports,51
2023-09-23,SKU_C,North,91,sunny,concert,47
2023-09-23,SKU_A,South,74,rainy,concert,86
2023-09-23,SKU_B,South,67,cold,concert,79
2023-09-23,SKU_C,South,49,rainy,none,65
2023-09-23,SKU_A,East,67,sunny,none,27
2023-09-23,SKU_B,East,85,hot,concert,99
2023-09-23,SKU_C,East,53,rainy,concert,69
2023-09-23,SKU_A,West,44,cold,sports,17
2023-09-23,SKU_B,West,61,rainy,none,70
2023-09-23,SKU_C,West,67,sunny,concert,38
2023-09-24,SKU_A,North,54,sunny,concert,47
2023-09-24,SKU_B,North,44,rainy,concert,5
2023-09-24,SKU_C,North,41,sunny,none,92
2023-09-24,SKU_A,South,81,sunny,none,84
2023-09-24,SKU_B,South,63,sunny,none,29
2023-09-24,SKU_C,South,56,sunny,concert,86
2023-09-24,SKU_A,East,58,rainy,sports,38
2023-09-24,SKU_B,East,82,cold,none,75
2023-09-24,SKU_C,East,32,hot,none,37
2023-09-24,SKU_A,West,88,cold,none,77
2023-09-24,SKU_B,West,90,cold,none,54
2023-09-24,SKU_C,West,34,sunny,none,84
2023-09-25,SKU_A,North,58,hot,sports,79
2023-09-25,SKU_B,North,66,sunny,concert,36
2023-09-25,SKU_C,North,48,hot,none,40
2023-09-25,SKU_A,South,38,cold,concert,38
2023-09-25,SKU_B,South,91,cold,concert,84
2023-09-25,SKU_C,South,44,cold,sports,48
2023-09-25,SKU_A,East,45,sunny,none,81
2023-09-25,SKU_B,East,53,hot,none,83
2023-09-25,SKU_C,East,35,hot,concert,0
2023-09-25,SKU_A,West,69,sunny,sports,42
2023-09-25,SKU_B,West,63,rainy,sports,74
2023-09-25,SKU_C,West,74,hot,concert,30
2023-09-26,SKU_A,North,30,sunny,none,30
2023-09-26,SKU_B,North,44,rainy,concert,53
2023-09-26,SKU_C,North,79,rainy,sports,9
2023-09-26,SKU_A,South,79,sunny,sports,55
2023-09-26,SKU_B,South,70,hot,none,61
2023-09-26,SKU_C,South,77,hot,sports,72
2023-09-26,SKU_A,East,54,sunny,none,96
2023-09-26,SKU_B,East,81,hot,concert,25
2023-09-26,SKU_C,East,45,rainy,none,27
2023-09-26,SKU_A,West,79,sunny,concert,90
2023-09-26,SKU_B,West,66,hot,none,67
2023-09-26,SKU_C,West,98,cold,concert,71
2023-09-27,SKU_A,North,40,hot,sports,53
2023-09-27,SKU_B,North,66,sunny,none,71
2023-09-27,SKU_C,North,41,sunny,concert,24
2023-09-27,SKU_A,South,56,rainy,sports,85
2023-09-27,SKU_B,South,73,rainy,concert,29
2023-09-27,SKU_C,South,87,cold,sports,12
2023-09-27,SKU_A,East,63,sunny,none,47
2023-09-27,SKU_B,East,79,cold,none,86
2023-09-27,SKU_C,East,81,rainy,none,89
2023-09-27,SKU_A,West,60,hot,concert,61
2023-09-27,SKU_B,West,52,sunny,none,50
2023-09-27,SKU_C,West,80,hot,sports,53
2023-09-28,SKU_A,North,91,rainy,concert,51
2023-09-28,SKU_B,North,76,hot,sports,29
2023-09-28,SKU_C,North,45,rainy,sports,4
2023-09-28,SKU_A,South,42,sunny,sports,18
2023-09-28,SKU_B,South,67,rainy,concert,7
2023-09-28,SKU_C,South,78,hot,concert,63
2023-09-28,SKU_A,East,58,rainy,sports,41
2023-09-28,SKU_B,East,80,sunny,concert,93
2023-09-28,SKU_C,East,79,hot,none,53
2023-09-28,SKU_A,West,78,sunny,sports,64
2023-09-28,SKU_B,West,93,cold,concert,81
2023-09-28,SKU_C,West,34,sunny,none,50
2023-09-29,SKU_A,North,104,hot,concert,87
2023-09-29,SKU_B,North,53,cold,none,17
2023-09-29,SKU_C,North,68,hot,concert,82
2023-09-29,SKU_A,South,68,hot,none,74
2023-09-29,SKU_B,South,41,hot,none,44
2023-09-29,SKU_C,South,50,cold,sports,97
2023-09-29,SKU_A,East,54,sunny,sports,46
2023-09-29,SKU_B,East,74,hot,none,57
2023-09-29,SKU_C,East,51,cold,sports,61
2023-09-29,SKU_A,West,63,rainy,concert,89
2023-09-29,SKU_B,West,54,rainy,none,88
2023-09-29,SKU_C,West,72,rainy,sports,78
2023-09-30,SKU_A,North,74,hot,sports,52
2023-09-30,SKU_B,North,79,cold,none,79
2023-09-30,SKU_C,North,88,sunny,sports,74
2023-09-30,SKU_A,South,78,cold,none,1
2023-09-30,SKU_B,South,72,hot,sports,7
2023-09-30,SKU_C,South,34,rainy,none,42
2023-09-30,SKU_A,East,77,rainy,concert,34
2023-09-30,SKU_B,East,79,sunny,sports,76
2023-09-30,SKU_C,East,88,sunny,concert,72
2023-09-30,SKU_A,West,96,sunny,concert,92
2023-09-30,SKU_B,West,33,sunny,none,6
2023-09-30,SKU_C,West,72,cold,sports,81
2023-10-01,SKU_A,North,89,rainy,concert,45
2023-10-01,SKU_B,North,59,hot,concert,78
2023-10-01,SKU_C,North,91,rainy,sports,4
2023-10-01,SKU_A,South,85,rainy,sports,30
2023-10-01,SKU_B,South,69,rainy,concert,19
2023-10-01,SKU_C,South,39,rainy,concert,57
2023-10-01,SKU_A,East,76,sunny,concert,28
2023-10-01,SKU_B,East,89,sunny,sports,77
2023-10-01,SKU_C,East,79,rainy,concert,86
2023-10-01,SKU_A,West,80,rainy,sports,14
2023-10-01,SKU_B,West,52,cold,none,4
2023-10-01,SKU_C,West,80,sunny,sports,68
2023-10-02,SKU_A,North,71,sunny,concert,97
2023-10-02,SKU_B,North,68,hot,concert,62
2023-10-02,SKU_C,North,35,sunny,sports,7
2023-10-02,SKU_A,South,92,sunny,concert,34
2023-10-02,SKU_B,South,58,rainy,concert,90
2023-10-02,SKU_C,South,25,hot,none,59
2023-10-02,SKU_A,East,91,sunny,sports,26
2023-10-02,SKU_B,East,99,cold,concert,2
2023-10-02,SKU_C,East,84,hot,concert,95
2023-10-02,SKU_A,West,37,cold,none,45
2023-10-02,SKU_B,West,59,rainy,none,32
2023-10-02,SKU_C,West,30,rainy,none,70
2023-10-03,SKU_A,North,84,hot,sports,83
2023-10-03,SKU_B,North,99,rainy,sports,66
2023-10-03,SKU_C,North,81,sunny,sports,79
2023-10-03,SKU_A,South,73,cold,concert,8
2023-10-03,SKU_B,South,94,hot,sports,18
2023-10-03,SKU_C,South,89,rainy,sports,64
2023-10-03,SKU_A,East,32,hot,none,32
2023-10-03,SKU_B,East,47,hot,none,14
2023-10-03,SKU_C,East,100,hot,sports,85
2023-10-03,SKU_A,West,85,cold,none,73
2023-10-03,SKU_B,West,48,rainy,sports,60
2023-10-03,SKU_C,West,73,sunny,none,39
2023-10-04,SKU_A,North,60,sunny,concert,58
2023-10-04,SKU_B,North,72,sunny,none,23
2023-10-04,SKU_C,North,46,sunny,concert,42
2023-10-04,SKU_A,South,47,hot,none,76
2023-10-04,SKU_B,South,94,cold,sports,78
2023-10-04,SKU_C,South,38,cold,sports,12
2023-10-04,SKU_A,East,51,rainy,sports,50
2023-10-04,SKU_B,East,78,hot,sports,25
2023-10-04,SKU_C,East,104,sunny,sports,75
2023-10-04,SKU_A,West,93,sunny,concert,26
2023-10-04,SKU_B,West,88,rainy,sports,92
2023-10-04,SKU_C,West,59,cold,none,4
2023-10-05,SKU_A,North,82,hot,sports,41
2023-10-05,SKU_B,North,71,rainy,concert,41
2023-10-05,SKU_C,North,27,cold,none,8
2023-10-05,SKU_A,South,86,sunny,sports,41
